metrics_id,match_pk,match_riot_id,puuid,nick,tag,team_position,win,champion_name,kda,dmg_per_min,gold_per_min,cs_per_min,kp,dmg_taken_per_min,deaths_per_min,xp_per_min,vision_per_min,cc_per_min,final_score,created_at
32,7,BR1_3186342746,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,BOTTOM,0,Varus,1.0769230769230769,567.8571428571428,348.35403726708074,6.118012422360248,0.5185185185185185,949.751552795031,0.40372670807453415,423.78881987577637,0.3416149068322981,5.038602484472049,21.12422433093466,
24,6,BR1_3186369647,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ,Winter,169,TOP,0,Malphite,3.8,1112.2215743440233,455.5801749271137,6.50728862973761,0.41304347826086957,1030.5655976676385,0.17492711370262393,560.1166180758017,0.4198250728862974,26.36665889212828,75.70648537099359,
25,6,BR1_3186369647,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g,Faisca,pregu,JUNGLE,0,XinZhao,1.375,502.91545189504376,373.9591836734694,5.912536443148689,0.2391304347826087,1618.5655976676385,0.27988338192419826,460.58309037900875,0.3848396501457726,16.945644314868805,35.20682203921625,
26,6,BR1_3186369647,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,MIDDLE,0,Diana,1.5454545454545454,910.2157434402333,433.2594752186589,5.422740524781341,0.3695652173913043,886.8454810495627,0.3848396501457726,483.53352769679304,0.31486880466472306,0.960594752186589,29.794686870257845,
27,6,BR1_3186369647,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,BOTTOM,0,Vayne,2.2222222222222223,906.1574344023325,494.16909620991254,5.352769679300292,0.43478260869565216,949.469387755102,0.31486880466472306,447.70845481049565,0.31486880466472306,0.7986122448979592,38.61890014104988,
28,6,BR1_3186369647,ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg,Rebeca Diana,egirl,UTILITY,0,Pyke,2.2,630.0524781341109,367.69679300291546,1.154518950437318,0.4782608695652174,898.7405247813412,0.34985422740524785,421.8192419825073,1.3994169096209914,2.953399416909621,29.90199726694094,
20,5,BR1_3186392414,B3FeOVXhbzsiACzuf345JOVNd7JZ0hK_1YKzE3ezLAcgQJFQT8apTBV7P760d8xIP_RrFPM3sDtGZQ,Winter,169,TOP,1,Zaahen,3.25,960.5383022774328,533.664596273292,7.577639751552796,0.37142857142857144,1038.7577639751553,0.16563146997929606,617.2256728778468,0.33126293995859213,6.933954451345756,68.0766325974841,
21,5,BR1_3186392414,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,JUNGLE,1,Jayce,4.5,623.4782608695652,485.9213250517599,6.625258799171843,0.5142857142857142,1014.0786749482402,0.16563146997929606,543.5610766045548,0.16563146997929606,9.144347826086957,66.53585297074675,
22,5,BR1_3186392414,ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg,Rebeca Diana,egirl,MIDDLE,1,Sylas,5.0,710.2691511387164,364.6376811594203,4.472049689440994,0.42857142857142855,1416.6045548654245,0.12422360248447206,567.7432712215322,0.33126293995859213,9.938716356107662,70.16230348474615,
23,5,BR1_3186392414,Hh4jcp8pmKe-UPwVUmhvyaLJsXgZJEt_ZQ999lRplEP8F0cXLPXVruARPm82arJr_J2TmF5ThSJ12g,Faisca,pregu,UTILITY,1,Alistar,3.6,223.6024844720497,307.45341614906835,0.9937888198757765,0.5142857142857142,704.0993788819876,0.2070393374741201,365.21739130434787,1.1594202898550725,3.0999171842650104,33.50382431815006,
80,19,BR1_3186763785,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,MIDDLE,0,Kayle,1.4444444444444444,814.9032258064516,451.3225806451613,7.709677419354839,0.48148148148148145,908.1935483870968,0.2903225806451613,533.3870967741935,0.41935483870967744,7.692354838709678,39.63629183763669,
81,19,BR1_3186763785,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,BOTTOM,0,Ashe,1.2222222222222223,512.6129032258065,327.35483870967744,5.193548387096774,0.4074074074074074,778.0,0.2903225806451613,351.7096774193548,0.4838709677419355,18.31825806451613,29.946619529228816,
82,19,BR1_3186763785,ckA1_xR4vI42c6jsIOyxQmQgryvMUF0Oz6ftSPtPxBd6h1Xc-oJY1FLg3Gznir904eyK-KsrD9sbvg,Rebeca Diana,egirl,UTILITY,0,Swain,1.875,848.6451612903226,307.5806451612903,1.096774193548387,0.5555555555555556,1148.483870967742,0.25806451612903225,349.4516129032258,1.1612903225806452,6.327612903225806,34.13872246882876,
289,79,BR1_3186783000,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,BOTTOM,0,Vayne,1.5,1039.450867052023,396.73410404624275,6.618497109826589,0.3870967741935484,1089.971098265896,0.23121387283236994,473.4393063583815,0.23121387283236994,2.6422832369942197,34.08722191115486,
290,79,BR1_3186783000,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,UTILITY,0,Lulu,1.3333333333333333,226.6184971098266,245.2023121387283,1.0404624277456647,0.5161290322580645,779.4508670520231,0.3468208092485549,363.6994219653179,0.7514450867052023,8.530260115606936,13.758579664949167,
287,78,BR1_3186930906,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,TOP,0,DrMundo,0.6666666666666666,543.8095238095237,317.85714285714283,6.5476190476190474,0.5,1189.2261904761904,0.35714285714285715,434.2261904761905,0.5357142857142857,10.21827380952381,48.02203227496425,
288,78,BR1_3186930906,RdAC2eV1HRS-Vd5-yJiNYnn1G9VfZITebUDifqa0RRFi18Ka6pMqMMdC-FHSirQwFZJ-ltw3wRHuqQ,Murakami UHULL,br1,UTILITY,0,Morgana,0.375,286.9642857142857,273.15476190476187,1.4880952380952381,0.375,694.9404761904761,0.47619047619047616,296.90476190476187,0.41666666666666663,2.6314285714285712,15.994507085492712,
285,77,BR1_3186947771,fXVHYfb7EQZCcscdVUQ2pimnwZWUCbcdZ_6d2P7ItA-lJZst2lvkQzVCRJLoHCwtiVkel6Dc_sfBqw,Gabinho,INTEN,JUNGLE,0,Aatrox,0.6153846153846154,229.11185789726355,309.9087854056649,4.781565050408065,0.23529411764705882,1546.0873739798367,0.37445991358617375,424.2918867018723,0.11521843494959193,6.582976476236197,19.31430274996155,
286,77,BR1_3186947771,RdAC2eV1HRS-Vd5-yJiNYnn1G9VfZITebUDifqa0RRFi18Ka6pMqMMdC-FHSirQwFZJ-ltw3wRHuqQ,Murakami UHULL,br1,UTILITY,0,Morgana,0.6666666666666666,556.649063850216,249.6495439270283,0.8353336533845415,0.35294117647058826,1264.5223235717715,0.5184829572731636,384.1670667306769,0.7777244359097455,3.118358137301968,16.56913138287929,
282,76,BR1_3186967563,C-wmPkxrDFHqRraWSfvX5xcy_Ld1_ob0959GCUP0jB0f4Fibuhvvt2fqsSwQXZ291MSNhHlMzYciUA,O Magro de OZ,BR1,MIDDLE,1,Leblanc,2.1666666666666665,825.6181318681319,453.17307692307696,5.851648351648352,0.37142857142857144,632.6785714285714,0.24725274725274726,575.4807692307693,0.2884615384615385,1.303434065934066,45.96439599662315,
283,76,BR1_3186967563,RdAC2eV1HRS-Vd5-yJiNYnn1G9VfZITebUDifqa0RRFi18Ka6pMqMMdC-FHSirQwFZJ-ltw3wRHuqQ,Murakami UHULL,br1,BOTTOM,1,Ashe,1.125,270.16483516483515,338.8598901098901,6.881868131868132,0.2571428571428571,598.9285714285714,0.32967032967032966,504.76648351648356,0.20604395604395606,20.73276098901099,45.04760185685425,
